BOCS
N 2801

1	1	56.8277	56.9896
2	1.005	56.54276	56.8468
3	1.01	56.25924	56.5619
4	1.015	55.97714	56.27844
5	1.02	55.69645	55.99639
6	1.025	55.41717	55.71576
7	1.03	55.1393	55.43653
8	1.035	54.86281	55.1587
9	1.04	54.58771	54.88227
10	1.045	54.31399	54.60722
11	1.05	54.04164	54.33355
12	1.055	53.77065	54.06125
13	1.06	53.50102	53.79032
14	1.065	53.23275	53.52074
15	1.07	52.96582	53.25252
16	1.075	52.70022	52.98563
17	1.08	52.43596	52.72009
18	1.085	52.17302	52.45588
19	1.09	51.9114	52.19299
20	1.095	51.65109	51.93142
21	1.1	51.39209	51.67116
22	1.105	51.13438	51.4122
23	1.11	50.87796	51.15454
24	1.115	50.62283	50.89818
25	1.12	50.36898	50.64309
26	1.125	50.1164	50.38929
27	1.13	49.86509	50.13676
28	1.135	49.61504	49.88549
29	1.14	49.36623	49.63549
30	1.145	49.11868	49.38673
31	1.15	48.87237	49.13922
32	1.155	48.62729	48.89296
33	1.16	48.38344	48.64792
34	1.165	48.14081	48.40412
35	1.17	47.8994	48.16154
36	1.175	47.65919	47.92017
37	1.18	47.4202	47.68001
38	1.185	47.18239	47.44106
39	1.19	46.94578	47.2033
40	1.195	46.71036	46.96674
41	1.2	46.47612	46.73136
42	1.205	46.24305	46.49716
43	1.21	46.01115	46.26413
44	1.215	45.78041	46.03227
45	1.22	45.55082	45.80158
46	1.225	45.32239	45.57204
47	1.23	45.0951	45.34365
48	1.235	44.86895	45.1164
49	1.24	44.64394	44.8903
50	1.245	44.42005	44.66532
51	1.25	44.19729	44.44148
52	1.255	43.97564	44.21876
53	1.26	43.7551	43.99715
54	1.265	43.53566	43.77665
55	1.27	43.31733	43.55726
56	1.275	43.10009	43.33897
57	1.28	42.88394	43.12177
58	1.285	42.66887	42.90566
59	1.29	42.45488	42.69063
60	1.295	42.24197	42.47668
61	1.3	42.03012	42.26381
62	1.305	41.81933	42.052
63	1.31	41.6096	41.84125
64	1.315	41.40092	41.63156
65	1.32	41.19328	41.42291
66	1.325	40.98669	41.21532
67	1.33	40.78113	41.00876
68	1.335	40.5766	40.80324
69	1.34	40.3731	40.59875
70	1.345	40.17061	40.39529
71	1.35	39.96914	40.19284
72	1.355	39.76868	39.99141
73	1.36	39.56923	39.79099
74	1.365	39.37077	39.59157
75	1.37	39.17331	39.39315
76	1.375	38.97684	39.19573
77	1.38	38.78136	38.9993
