BOCS
N 2801

1	1	101.61778	107.98638
2	1.005	101.07785	107.75433
3	1.01	100.54023	107.29035
4	1.015	100.00494	106.82663
5	1.02	99.47197	106.3632
6	1.025	98.94131	105.90008
7	1.03	98.41297	105.43728
8	1.035	97.88694	104.9748
9	1.04	97.36322	104.51266
10	1.045	96.84181	104.05087
11	1.05	96.32271	103.58943
12	1.055	95.80592	103.12833
13	1.06	95.29143	102.66759
14	1.065	94.77924	102.2072
15	1.07	94.26936	101.74717
16	1.075	93.76177	101.28748
17	1.08	93.25648	100.82814
18	1.085	92.75349	100.36914
19	1.09	92.25279	99.91049
20	1.095	91.75438	99.45217
21	1.1	91.25827	98.99418
22	1.105	90.76444	98.53652
23	1.11	90.2729	98.07918
24	1.115	89.78365	97.62216
25	1.12	89.29668	97.16543
26	1.125	88.81199	96.70901
27	1.13	88.32959	96.25288
28	1.135	87.84947	95.79702
29	1.14	87.37162	95.34143
30	1.145	86.89605	94.88609
31	1.15	86.42276	94.43099
32	1.155	85.95174	93.97612
33	1.16	85.483	93.52146
34	1.165	85.01653	93.06699
35	1.17	84.55233	92.61269
36	1.175	84.0904	92.15853
37	1.18	83.63074	91.70449
38	1.185	83.17336	91.25055
39	1.19	82.71824	90.79667
40	1.195	82.26539	90.34282
41	1.2	81.81481	89.88896
42	1.205	81.3665	89.43505
43	1.21	80.92046	88.98104
44	1.215	80.47669	88.52689
45	1.22	80.03519	88.07254
46	1.225	79.59596	87.61792
47	1.23	79.15901	87.16297
48	1.235	78.72433	86.70762
49	1.24	78.29193	86.25177
50	1.245	77.86182	85.79533
51	1.25	77.43398	85.33819
52	1.255	77.00843	84.88023
53	1.26	76.58518	84.42131
54	1.265	76.16422	83.96128
55	1.27	75.74557	83.49995
56	1.275	75.32922	83.03713
57	1.28	74.9152	82.5726
58	1.285	74.5035	82.10612
59	1.29	74.09413	81.63743
60	1.295	73.68712	81.16628
61	1.3	73.28247	80.69244
62	1.305	72.8802	80.2158
63	1.31	72.48031	79.73643
64	1.315	72.08283	79.25477
65	1.32	71.68777	78.77192
66	1.325	71.29511	78.29002
67	1.33	70.90487	77.81264
68	1.335	70.51699	77.34505
69	1.34	70.13141	76.8934
70	1.345	69.74805	76.46151
71	1.35	69.3668	76.05456
72	1.355	68.98751	75.65339
73	1.36	68.61027	75.24443
74	1.365	68.23506	74.83767
75	1.37	67.86189	74.43311
76	1.375	67.49073	74.03074
77	1.38	67.12158	73.63055
78	1.385	66.75443	73.23251
79	1.39	66.38926	72.83663
80	1.395	66.02606	72.44289
81	1.4	65.66483	72.05128
82	1.405	65.30555	71.66179
83	1.41	64.94821	71.2744
84	1.415	64.5928	70.8891
85	1.42	64.23932	70.50589
86	1.425	63.88774	70.12475
87	1.43	63.53807	69.74567
88	1.435	63.19029	69.36864
89	1.44	62.84438	68.99364
90	1.445	62.50035	68.62068
91	1.45	62.15818	68.24973
92	1.455	61.81785	67.88078
93	1.46	61.47937	67.51383
94	1.465	61.14272	67.14887
95	1.47	60.80788	66.78587
96	1.475	60.47486	66.42484
97	1.48	60.14363	66.06576
98	1.485	59.8142	65.70862
