BOCS
N 2801

1	1	851.22822	1188.14818
2	1.005	845.28748	1184.93427
3	1.01	839.37888	1178.5088
4	1.015	833.50239	1172.08828
5	1.02	827.658	1165.67311
6	1.025	821.84566	1159.26362
7	1.03	816.06536	1152.86005
8	1.035	810.31706	1146.4626
9	1.04	804.60074	1140.07143
10	1.045	798.91635	1133.68663
11	1.05	793.26387	1127.3083
12	1.055	787.64327	1120.93647
13	1.06	782.0545	1114.57117
14	1.065	776.49755	1108.21238
15	1.07	770.97238	1101.8601
16	1.075	765.47895	1095.51429
17	1.08	760.01724	1089.1749
18	1.085	754.5872	1082.84187
19	1.09	749.18882	1076.51512
20	1.095	743.82205	1070.19458
21	1.1	738.48687	1063.88015
22	1.105	733.18325	1057.57172
23	1.11	727.91116	1051.26917
24	1.115	722.67056	1044.97239
25	1.12	717.46143	1038.68122
26	1.125	712.28375	1032.39551
27	1.13	707.13748	1026.11508
28	1.135	702.0226	1019.83974
29	1.14	696.93908	1013.56929
30	1.145	691.8869	1007.30347
31	1.15	686.86605	1001.04204
32	1.155	681.87648	994.78471
33	1.16	676.9182	988.53116
34	1.165	671.99117	982.28105
35	1.17	667.09539	976.03398
36	1.175	662.23083	969.78953
37	1.18	657.39749	963.54723
38	1.185	652.59536	957.30657
39	1.19	647.82443	951.06698
40	1.195	643.08469	944.82783
41	1.2	638.37615	938.58844
42	1.205	633.69881	932.34803
43	1.21	629.05267	926.10578
44	1.215	624.43775	919.86076
45	1.22	619.85406	913.61194
46	1.225	615.30163	907.35818
47	1.23	610.78048	901.09824
48	1.235	606.29065	894.83069
49	1.24	601.83217	888.55398
50	1.245	597.40511	882.26634
51	1.25	593.00951	875.9658
52	1.255	588.64545	869.65013
53	1.26	584.31301	863.31682
54	1.265	580.01228	856.96303
55	1.27	575.74338	850.58554
56	1.275	571.50642	844.18077
57	1.28	567.30157	837.74473
58	1.285	563.12898	831.27305
59	1.29	558.98884	824.76115
60	1.295	554.88137	818.20452
61	1.3	550.80679	811.59934
62	1.305	546.76537	804.94353
63	1.31	542.75736	798.23877
64	1.315	538.78298	791.49366
65	1.32	534.84242	784.72878
66	1.325	530.9357	777.98371
67	1.33	527.06258	771.32483
68	1.335	523.22245	764.84893
69	1.34	519.41409	758.66888
70	1.345	515.63576	752.85376
71	1.35	511.88556	747.55247
72	1.355	508.16023	742.35257
73	1.36	504.46203	736.94847
