BOCS
N 2801

1	1	30229.6512	90394.63432
2	1.005	29777.67803	89955.24657
3	1.01	29330.09874	89077.24433
4	1.015	28886.90559	88200.85959
5	1.02	28448.09014	87326.22005
6	1.025	28013.64339	86453.42688
7	1.03	27583.55587	85582.55862
8	1.035	27157.8178	84713.67449
9	1.04	26736.41913	83846.81737
10	1.045	26319.34963	82982.01631
11	1.05	25906.59896	82119.28872
12	1.055	25498.15674	81258.64224
13	1.06	25094.01254	80400.0763
14	1.065	24694.15598	79543.58338
15	1.07	24298.57671	78689.15014
16	1.075	23907.26447	77836.7582
17	1.08	23520.20912	76986.38479
18	1.085	23137.40063	76138.00325
19	1.09	22758.82909	75291.5833
20	1.095	22384.48479	74447.09122
21	1.1	22014.35818	73604.48988
22	1.105	21648.43989	72763.73868
23	1.11	21286.72079	71924.79336
24	1.115	20929.19196	71087.60574
25	1.12	20575.84474	70252.12336
26	1.125	20226.67073	69418.28909
27	1.13	19881.66184	68586.04061
28	1.135	19540.81032	67755.30991
29	1.14	19204.10875	66926.02265
30	1.145	18871.55009	66098.09757
31	1.15	18543.12777	65271.44573
32	1.155	18218.83564	64445.96983
33	1.16	17898.66807	63621.56336
34	1.165	17582.62	62798.10979
35	1.17	17270.68697	61975.48164
36	1.175	16962.86519	61153.53947
37	1.18	16659.15158	60332.13087
38	1.185	16359.54388	59511.08921
39	1.19	16064.04069	58690.23238
40	1.195	15772.64155	57869.36132
41	1.2	15485.34707	57048.25841
42	1.205	15202.15897	56226.68553
43	1.21	14923.08022	55404.38196
44	1.215	14648.11515	54581.06184
45	1.22	14377.2696	53756.41124
46	1.225	14110.55104	52930.08473
47	1.23	13847.96875	52101.70131
48	1.235	13589.53403	51270.83965
49	1.24	13335.26036	50437.03244
50	1.245	13085.1637	49599.7599
51	1.25	12839.26276	48758.44217
52	1.255	12597.57928	47912.43085
53	1.26	12360.13845	47060.99981
54	1.265	12126.96928	46203.33583
55	1.27	11898.10509	45338.53051
56	1.275	11673.58398	44465.57568
57	1.28	11453.44933	43583.36716
58	1.285	11237.7503	42690.72455
59	1.29	11026.54209	41786.44158
60	1.295	10819.88589	40869.3906
61	1.3	10617.84818	39938.72132
62	1.305	10420.49868	38994.21783
63	1.31	10227.906	38036.91091
64	1.315	10040.12957	37070.07835
65	1.32	9857.20522	36100.77427
66	1.325	9679.12182	35141.92036
67	1.33	9505.78602	34214.55068
68	1.335	9336.97632	33348.59573
69	1.34	9172.30006	32578.02406
70	1.345	9011.19608	31922.02407
71	1.35	8853.07982	31502.03647
72	1.355	8696.17571	31102.76791
73	1.36	8542.05214	30551.58859
74	1.365	8390.65983	30010.17685
75	1.37	8241.95037	29478.35959
76	1.375	8095.87623	28955.96678
77	1.38	7952.3907	28442.83142
78	1.385	7811.44792	27938.78945
79	1.39	7673.00281	27443.67972
80	1.395	7537.01112	26957.34395
81	1.4	7403.42937	26479.62664
82	1.405	7272.21485	26010.37507
83	1.41	7143.32562	25549.43922
84	1.415	7016.72046	25096.67172
85	1.42	6892.3589	24651.92781
86	1.425	6770.20118	24215.06532
87	1.43	6650.20825	23785.94456
88	1.435	6532.34174	23364.42836
89	1.44	6416.56396	22950.38194
90	1.445	6302.83792	22543.67293
91	1.45	6191.12724	22144.1713
92	1.455	6081.3962	21751.74934
93	1.46	5973.60974	21366.28158
94	1.465	5867.73339	20987.64477
95	1.47	5763.73329	20615.71788
96	1.475	5661.57621	20250.38199
97	1.48	5561.22947	19891.52031
98	1.485	5462.66101	19539.01809
99	1.49	5365.83929	19192.76265
100	1.495	5270.73338	18852.64328
101	1.5	5177.31286	18518.55124
102	1.505	5085.54787	18190.37972
103	1.51	4995.40906	17868.02381
104	1.515	4906.86763	17551.38044
105	1.52	4819.89526	17240.34838
106	1.525	4734.46415	16934.8282
107	1.53	4650.54698	16634.7222
108	1.535	4568.11692	16339.93446
109	1.54	4487.14763	16050.37071
110	1.545	4407.61322	15765.93839
111	1.55	4329.48825	15486.54656
112	1.555	4252.74775	15212.1059
113	1.56	4177.36719	14942.52867
114	1.565	4103.32246	14677.72867
115	1.57	4030.5899	14417.62126
116	1.575	3959.14625	14162.12327
117	1.58	3888.96867	13911.15302
118	1.585	3820.03472	13664.63027
119	1.59	3752.32237	13422.47621
120	1.595	3685.80996	13184.61341
121	1.6	3620.47623	12950.96584
122	1.605	3556.3003	12721.45879
123	1.61	3493.26165	12496.01888
124	1.615	3431.34011	12274.57405
125	1.62	3370.5159	12057.0535
126	1.625	3310.76958	11843.38767
127	1.63	3252.08203	11633.50827
128	1.635	3194.43449	11427.34819
129	1.64	3137.80855	11224.84151
130	1.645	3082.18608	11025.92351
131	1.65	3027.54931	10830.53058
132	1.655	2973.88077	10638.60025
133	1.66	2921.16331	10450.07116
134	1.665	2869.38006	10264.88304
135	1.67	2818.51448	10082.97668
136	1.675	2768.55029	9904.29393
137	1.68	2719.47154	9728.77765
138	1.685	2671.26252	9556.37174
139	1.69	2623.90782	9387.02108
140	1.695	2577.39231	9220.67151
141	1.7	2531.70111	9057.26987
142	1.705	2486.81961	8896.7639
143	1.71	2442.73347	8739.1023
144	1.715	2399.42859	8584.23465
145	1.72	2356.89112	8432.11145
146	1.725	2315.10747	8282.68406
147	1.73	2274.06428	8135.9047
148	1.735	2233.74842	7991.72646
149	1.74	2194.14702	7850.10323
150	1.745	2155.24739	7710.98975
151	1.75	2117.03712	7574.34152
152	1.755	2079.50398	7440.11487
153	1.76	2042.63597	7308.26688
154	1.765	2006.42131	7178.75539
155	1.77	1970.84842	7051.53902
156	1.775	1935.90592	6926.57707
157	1.78	1901.58264	6803.8296
158	1.785	1867.86762	6683.25737
159	1.79	1834.75007	6564.82182
160	1.795	1802.2194	6448.4851
161	1.8	1770.26522	6334.21001
162	1.805	1738.8773	6221.96001
163	1.81	1708.04562	6111.69923
164	1.815	1677.76031	6003.3924
165	1.82	1648.0117	5897.00489
166	1.825	1618.79026	5792.50271
167	1.83	1590.08667	5689.85244
168	1.835	1561.89174	5589.02125
169	1.84	1534.19646	5489.97692
170	1.845	1506.99197	5392.68777
171	1.85	1480.26958	5297.12271
172	1.855	1454.02074	5203.25117
173	1.86	1428.23707	5111.04316
174	1.865	1402.91031	5020.46919
175	1.87	1378.03238	4931.50029
176	1.875	1353.59531	4844.10804
177	1.88	1329.59129	4758.26449
178	1.885	1306.01266	4673.94218
179	1.89	1282.85187	4591.11418
180	1.895	1260.10152	4509.75398
181	1.9	1237.75433	4429.83559
182	1.905	1215.80316	4351.33346
