BOCS
N 2801

1	1	194.73823	242.86773
2	1.005	193.52389	242.26878
3	1.01	192.31554	241.07126
4	1.015	191.11318	239.87457
5	1.02	189.9168	238.67876
6	1.025	188.72639	237.48388
7	1.03	187.54196	236.28999
8	1.035	186.36349	235.0971
9	1.04	185.19099	233.90526
10	1.045	184.02444	232.71447
11	1.05	182.86384	231.52474
12	1.055	181.70919	230.3361
13	1.06	180.56048	229.14853
14	1.065	179.41771	227.96204
15	1.07	178.28086	226.77663
16	1.075	177.14994	225.59229
17	1.08	176.02494	224.40902
18	1.085	174.90585	223.2268
19	1.09	173.79267	222.04562
20	1.095	172.68539	220.86547
21	1.1	171.58402	219.68633
22	1.105	170.48853	218.50819
23	1.11	169.39893	217.33102
24	1.115	168.31522	216.15482
25	1.12	167.23739	214.97954
26	1.125	166.16543	213.80517
27	1.13	165.09933	212.63168
28	1.135	164.03911	211.45904
29	1.14	162.98474	210.28721
30	1.145	161.93624	209.11616
31	1.15	160.89358	207.94583
32	1.155	159.85678	206.77619
33	1.16	158.82582	205.60718
34	1.165	157.80071	204.43874
35	1.17	156.78143	203.27082
36	1.175	155.768	202.10333
37	1.18	154.7604	200.93621
38	1.185	153.75864	199.76936
39	1.19	152.76271	198.6027
40	1.195	151.77261	197.43612
41	1.2	150.78835	196.2695
42	1.205	149.80991	195.10272
43	1.21	148.83732	193.93565
44	1.215	147.87056	192.76812
45	1.22	146.90964	191.59996
46	1.225	145.95456	190.431
47	1.23	145.00533	189.26101
48	1.235	144.06195	188.08977
49	1.24	143.12443	186.91701
50	1.245	142.19278	185.74245
51	1.25	141.267	184.56574
52	1.255	140.34712	183.38653
53	1.26	139.43314	182.20438
54	1.265	138.52508	181.01884
55	1.27	137.62295	179.82935
56	1.275	136.72678	178.63533
57	1.28	135.8366	177.4361
58	1.285	134.95242	176.23093
59	1.29	134.07429	175.01906
60	1.295	133.20223	173.79972
61	1.3	132.33629	172.57226
62	1.305	131.47651	171.33632
63	1.31	130.62293	170.09216
64	1.315	129.77559	168.84118
65	1.32	128.93452	167.58676
66	1.325	128.09972	166.33545
67	1.33	127.27116	165.09823
68	1.335	126.44874	163.89116
69	1.34	125.63225	162.73301
70	1.345	124.82141	161.63533
71	1.35	124.0159	160.61894
72	1.355	123.21522	159.61975
73	1.36	122.4197	158.59111
74	1.365	121.62931	157.56909
75	1.37	120.84401	156.55366
76	1.375	120.06377	155.54477
77	1.38	119.28856	154.54238
78	1.385	118.51835	153.54646
79	1.39	117.7531	152.55695
80	1.395	116.99278	151.57382
81	1.4	116.23736	150.59702
82	1.405	115.48681	149.62652
83	1.41	114.74109	148.66228
84	1.415	114.00018	147.70424
85	1.42	113.26405	146.75238
86	1.425	112.53266	145.80666
87	1.43	111.80598	144.86703
88	1.435	111.08399	143.93345
89	1.44	110.36665	143.0059
90	1.445	109.65393	142.08431
91	1.45	108.94581	141.16867
92	1.455	108.24224	140.25893
93	1.46	107.54322	139.35505
94	1.465	106.84869	138.457
95	1.47	106.15865	137.56473
96	1.475	105.47305	136.67822
97	1.48	104.79186	135.79741
98	1.485	104.11507	134.92229
99	1.49	103.44264	134.0528
100	1.495	102.77454	133.18892
101	1.5	102.11075	132.3306
102	1.505	101.45124	131.47781
103	1.51	100.79597	130.63052
104	1.515	100.14493	129.78869
105	1.52	99.49809	128.95229
106	1.525	98.85541	128.12128
107	1.53	98.21687	127.29562
108	1.535	97.58245	126.47528
109	1.54	96.95212	125.66023
110	1.545	96.32585	124.85043
111	1.55	95.70362	124.04585
112	1.555	95.08539	123.24645
113	1.56	94.47115	122.45221
114	1.565	93.86087	121.66308
115	1.57	93.25452	120.87904
116	1.575	92.65208	120.10005
117	1.58	92.05352	119.32609
118	1.585	91.45882	118.55711
119	1.59	90.86795	117.79308
120	1.595	90.28089	117.03398
121	1.6	89.69761	116.27977
122	1.605	89.11809	115.53042
123	1.61	88.54231	114.7859
124	1.615	87.97023	114.04618
